img_path,steering,throttle,lwheel,rwheel,speed_signed,timestamp
00025.png,0,20.0,21.876225331042747,18.112827170021216,1.183646561858695,2025-07-24T21:42:59.788051
00026.png,0,20.0,21.313357731729923,18.67897901901485,1.2199799275354481,2025-07-24T21:43:00.064189
00027.png,-1,20.0,16.419350412210946,23.575285313310395,1.2009992443523279,2025-07-24T21:43:00.349512
00028.png,-1,20.0,12.993545288547661,27.002699719317278,1.1712911014374054,2025-07-24T21:43:00.623093
00029.png,-1,20.0,10.595481701983362,29.401889803522092,1.1647251285696725,2025-07-24T21:43:00.934593
00030.png,-1,20.0,8.916837191388353,31.081322862465463,1.2015402537154714,2025-07-24T21:43:01.245890
00031.png,-1,20.0,7.741786033971847,32.25692600372582,1.2189015854890055,2025-07-24T21:43:01.549759
00032.png,-1,20.0,6.919250223780293,33.079848202608076,1.2563827462118122,2025-07-24T21:43:01.842240
00033.png,0,20.0,10.843475156646205,29.15589374182565,1.2429436880032918,2025-07-24T21:43:02.137512
00034.png,0,20.0,13.590432609652343,26.409125619277955,1.2475076884450635,2025-07-24T21:43:02.419945
00035.png,0,20.0,15.51330282675664,24.486387933494566,1.2150276949622418,2025-07-24T21:43:02.696325
00036.png,1,20.0,21.359311978729647,18.640471553446194,1.1852582388183865,2025-07-24T21:43:02.963248
00037.png,0,20.0,20.951518385110752,19.048330087412335,1.2158902201149606,2025-07-24T21:43:03.230563
00038.png,0,20.0,20.666062869577523,19.333831061188633,1.2408999196981938,2025-07-24T21:43:03.511741
00039.png,0,20.0,20.466244008704265,19.533681742832044,1.2359440099742152,2025-07-24T21:43:03.785707
00040.png,-1,20.0,15.826370806092985,24.17357721998243,1.2245801537598322,2025-07-24T21:43:04.077237
00041.png,-1,20.0,12.578459564265088,27.4215040539877,1.231109724340944,2025-07-24T21:43:04.355231
00042.png,-1,20.0,10.30492169498556,29.69505283779139,1.250799285861247,2025-07-24T21:43:04.627293
00043.png,-1,20.0,8.713445186489892,31.28653698645397,1.2707747084492804,2025-07-24T21:43:04.898878
00044.png,0,20.0,12.099411630542924,27.90057589051778,1.264739387301497,2025-07-24T21:43:05.153964
00045.png,0,20.0,14.469588141380047,25.530403123362444,1.2358407425137332,2025-07-24T21:43:05.418692
00046.png,0,20.0,16.128711698966033,23.87128218635371,1.1781414820517309,2025-07-24T21:43:05.670761
00047.png,0,20.0,17.29009818927622,22.709897530447595,1.1663216179187985,2025-07-24T21:43:05.930846
00048.png,0,20.0,18.103068732493355,21.896928271313314,1.172820766935033,2025-07-24T21:43:06.205235
00049.png,-1,20.0,14.172148112745347,25.82784978991932,1.1767907177127785,2025-07-24T21:43:06.463708
00050.png,-1,20.0,11.420503678921742,28.579494852943522,1.184387118816868,2025-07-24T21:43:06.721156
00051.png,-1,20.0,9.49435257524522,30.505646397060463,1.1853710674026536,2025-07-24T21:43:06.958166
00052.png,-1,20.0,8.146046802671654,31.85395247794232,1.1950622805579016,2025-07-24T21:43:07.195069
00053.png,0,20.0,11.702232761870157,28.297766734559623,1.2129188884123496,2025-07-24T21:43:07.437597
00054.png,1,20.0,18.691562933309108,21.308436714191735,1.2183905554379721,2025-07-24T21:43:07.660788
00055.png,0,20.0,19.084094053316374,20.915905699934214,1.19388695436954,2025-07-24T21:43:07.873526
00056.png,0,20.0,19.35886583732146,20.64113398995395,1.1877193551155312,2025-07-24T21:43:08.086132
00057.png,0,20.0,19.55120608612502,20.448793792967763,1.2078123681835755,2025-07-24T21:43:08.316241
00058.png,-1,20.0,15.185844260287514,24.814155655077435,1.2024074148063053,2025-07-24T21:43:08.540927
00059.png,-1,20.0,12.130090982201258,27.869908958554202,1.208250374732124,2025-07-24T21:43:08.769597
00060.png,-1,20.0,9.99106368754088,30.00893627098794,1.202255608016337,2025-07-24T21:43:08.990332
00061.png,0,20.0,12.993744581278616,27.006255389691557,1.186915924967875,2025-07-24T21:43:09.209844
00062.png,0,20.0,15.09562120689503,24.90437877278409,1.211437200348332,2025-07-24T21:43:09.419722
00063.png,0,20.0,16.56693484482652,23.433065140948862,1.176479530888044,2025-07-24T21:43:09.651219
00064.png,0,20.0,17.596854391378564,22.403145598664203,1.1568628539441241,2025-07-24T21:43:09.865543
00065.png,-1,20.0,13.817798073964994,26.18220191906494,1.1454589974801583,2025-07-24T21:43:10.085658
00066.png,0,20.0,15.672458651775495,24.32754134334546,1.1612131455452872,2025-07-24T21:43:10.303445
00067.png,0,20.0,16.970721056242844,23.02927894034182,1.1744701046946775,2025-07-24T21:43:10.514018
00068.png,0,20.0,17.87950473936999,22.120495258239274,1.1518650336955507,2025-07-24T21:43:10.742757
00069.png,-1,20.0,14.015653317558993,25.98434668076749,1.1504748730783014,2025-07-24T21:43:10.966835
00070.png,-1,20.0,11.310957322291294,28.68904267653724,1.1447321193527542,2025-07-24T21:43:11.181848
00071.png,-1,20.0,9.417670125603905,30.582329873576068,1.1622698674441765,2025-07-24T21:43:11.408728
00072.png,-1,20.0,8.092369087922734,31.907630911503247,1.1616442115535428,2025-07-24T21:43:11.647570
00073.png,-1,20.0,7.164658361545913,32.83534163805227,1.1780555670927884,2025-07-24T21:43:11.868126
00074.png,-1,20.0,6.515260853082139,33.484739146636585,1.1785805435680567,2025-07-24T21:43:12.090575
00075.png,-1,20.0,6.060682597157497,33.93931740264561,1.1913928948927466,2025-07-24T21:43:12.306188
00076.png,-1,20.0,5.742477818010247,34.257522181851925,1.198433812840494,2025-07-24T21:43:12.533839
00077.png,-1,20.0,5.519734472607173,34.480265527296346,1.1907276741456165,2025-07-24T21:43:12.758363
00078.png,-1,20.0,5.363814130825021,34.636185869107436,1.2063920004722477,2025-07-24T21:43:12.986033
00079.png,-1,20.0,5.254669891577514,34.7453301083752,1.202038897265955,2025-07-24T21:43:13.199355
00080.png,-1,20.0,5.178268924104259,34.82173107586264,1.2230663992587634,2025-07-24T21:43:13.427526
00081.png,-1,20.0,5.124788246872981,34.87521175310384,1.2424753697998605,2025-07-24T21:43:13.642044
00082.png,-1,20.0,5.087351772811086,34.91264822717269,1.2552599782711482,2025-07-24T21:43:13.866570
00083.png,0,20.0,9.56114624096776,30.43885375902088,1.2577474161378794,2025-07-24T21:43:14.077445
00084.png,0,20.0,12.692802368677432,27.307197631314615,1.23887188443331,2025-07-24T21:43:14.291983
00085.png,0,20.0,14.884961658074202,25.11503834192023,1.2412582256022804,2025-07-24T21:43:14.516645
00086.png,0,20.0,16.41947316065194,23.58052683934416,1.192181507353401,2025-07-24T21:43:14.743601
00087.png,0,20.0,17.493631212456357,22.50636878754091,1.1485456576283808,2025-07-24T21:43:14.975028
00088.png,0,20.0,18.245541848719448,21.754458151278637,1.170588226290027,2025-07-24T21:43:15.198738
00089.png,0,20.0,18.771879294103613,21.228120705895044,1.1784297544463764,2025-07-24T21:43:15.410246
00090.png,0,20.0,19.14031550587253,20.85968449412653,1.2013567572648516,2025-07-24T21:43:15.627216
00091.png,0,20.0,19.398220854110768,20.60177914588857,1.1975168326016494,2025-07-24T21:43:15.849991
00092.png,-1,20.0,15.078754597877538,24.921245402121997,1.1782606835719693,2025-07-24T21:43:16.064704
00093.png,-1,20.0,12.055128218514275,27.944871781485396,1.1975995726900772,2025-07-24T21:43:16.291210
00094.png,-1,20.0,9.938589752959992,30.061410247039777,1.2030539366114796,2025-07-24T21:43:16.503539
00095.png,-1,20.0,8.457012827071994,31.542987172927845,1.1963662669476545,2025-07-24T21:43:16.715811
00096.png,-1,20.0,7.419908978950395,32.58009102104949,1.2053178088057794,2025-07-24T21:43:16.931268
00097.png,0,20.0,11.193936285265277,28.80606371473464,1.2232665277675123,2025-07-24T21:43:17.131924
00098.png,0,20.0,13.835755399685693,26.164244600314248,1.2114180975141393,2025-07-24T21:43:17.353604
00099.png,1,20.0,20.185028779779984,19.814971220219974,1.1911654521730768,2025-07-24T21:43:17.568428
00100.png,1,20.0,24.629520145845987,15.37047985415398,1.241836220202354,2025-07-24T21:43:17.771752
00101.png,1,20.0,27.74066410209219,12.259335897907786,1.2812819574799221,2025-07-24T21:43:17.984296
00102.png,1,20.0,29.918464871464533,10.08153512853545,1.3178920976653254,2025-07-24T21:43:18.199520
00103.png,0,20.0,26.942925410025172,13.057074589974814,1.3525441387942392,2025-07-24T21:43:18.425935
00104.png,0,20.0,24.86004778701762,15.139952212982369,1.3643803888086405,2025-07-24T21:43:18.651835
00105.png,0,20.0,23.402033450912334,16.59796654908766,1.3557020425860267,2025-07-24T21:43:18.864205
00106.png,0,20.0,22.381423415638633,17.61857658436136,1.325010713693391,2025-07-24T21:43:19.083235
00107.png,0,20.0,21.66699639094704,18.333003609052952,1.3015290270872464,2025-07-24T21:43:19.297743
00108.png,-1,20.0,16.666897473662928,23.333102526337065,1.3001841267619272,2025-07-24T21:43:19.506052
00109.png,0,20.0,17.666828231564047,22.333171768435946,1.2570845512775117,2025-07-24T21:43:19.711154
00110.png,-1,20.0,13.866779762094833,26.133220237905164,1.2260474991596844,2025-07-24T21:43:19.943956
00111.png,-1,20.0,11.206745833466382,28.793254166533615,1.260801999061826,2025-07-24T21:43:20.162285
00112.png,-1,20.0,9.344722083426467,30.655277916573528,1.2934409433291847,2025-07-24T21:43:20.381701
00113.png,-1,20.0,8.041305458398526,31.958694541601467,1.2987632591479883,2025-07-24T21:43:20.598001
00114.png,-1,20.0,7.128913820878967,32.87108617912102,1.3057645022634026,2025-07-24T21:43:20.817047
00115.png,-1,20.0,6.490239674615276,33.50976032538472,1.3515591471546555,2025-07-24T21:43:21.038252
00116.png,0,20.0,10.543167772230692,29.4568322277693,1.3332008338257046,2025-07-24T21:43:21.284131
00117.png,0,20.0,13.380217440561484,26.61978255943851,1.3202986438565771,2025-07-24T21:43:21.509511
00118.png,0,20.0,15.366152208393038,24.633847791606954,1.3084972894119349,2025-07-24T21:43:21.734559
00119.png,0,20.0,16.756306545875127,23.243693454124866,1.267816615861172,2025-07-24T21:43:21.952408
00120.png,0,20.0,17.72941458211259,22.270585417887407,1.240902446827765,2025-07-24T21:43:22.206410
00121.png,0,20.0,18.410590207478812,21.589409792521185,1.2196035802099705,2025-07-24T21:43:22.469195
00122.png,0,20.0,18.88741314523517,21.112586854764828,1.1798262917187614,2025-07-24T21:43:22.708334
00123.png,0,20.0,19.221189201664615,20.77881079833538,1.1877340357976556,2025-07-24T21:43:22.961296
00124.png,-1,20.0,14.95483244116523,25.045167558834763,1.1903661305742208,2025-07-24T21:43:23.218010
00125.png,0,20.0,16.46838270881566,23.531617291184332,1.1726182314721887,2025-07-24T21:43:23.470194
00126.png,0,20.0,17.52786789617096,22.472132103829033,1.1775033687543959,2025-07-24T21:43:23.707245
00127.png,0,20.0,18.26950752731967,21.73049247268032,1.1686489658116461,2025-07-24T21:43:23.963720
00128.png,0,20.0,18.78865526912377,21.211344730876224,1.1641512387487454,2025-07-24T21:43:24.217435
00129.png,0,20.0,19.15205868838664,20.847941311613354,1.1833014180919426,2025-07-24T21:43:24.455548
00130.png,0,20.0,19.406441081870646,20.593558918129347,1.1854534674515733,2025-07-24T21:43:24.695196
00131.png,-1,20.0,15.084508757309452,24.915491242690543,1.1736278843700299,2025-07-24T21:43:24.948857
00132.png,0,20.0,16.559156130116616,23.440843869883377,1.1836422587557212,2025-07-24T21:43:25.202335
00133.png,0,20.0,17.591409291081632,22.408590708918364,1.1591659626875344,2025-07-24T21:43:25.457394
00134.png,0,20.0,18.313986503757143,21.686013496242854,1.1509697589836825,2025-07-24T21:43:25.707226
00135.png,0,20.0,18.81979055263,21.180209447369997,1.1602632273602826,2025-07-24T21:43:25.962346
00136.png,0,20.0,19.173853386841,20.826146613158997,1.1789492606787217,2025-07-24T21:43:26.218230
00137.png,0,20.0,19.4216973707887,20.578302629211297,1.1921015689913106,2025-07-24T21:43:26.471223
00138.png,0,20.0,19.595188159552087,20.404811840447906,1.2016666202719226,2025-07-24T21:43:26.735881
00139.png,0,20.0,19.71663171168646,20.283368288313532,1.2027707548412863,2025-07-24T21:43:26.989556
00140.png,0,20.0,19.801642198180524,20.19835780181947,1.2084331805438198,2025-07-24T21:43:27.242444
00141.png,0,20.0,19.861149538726366,20.138850461273627,1.2075818679663919,2025-07-24T21:43:27.497210
00142.png,0,20.0,19.902804677108456,20.097195322891537,1.2085515489817469,2025-07-24T21:43:27.749126
00143.png,0,20.0,19.931963273975917,20.068036726024076,1.2156608800137325,2025-07-24T21:43:28.008230
00144.png,0,20.0,19.95237429178314,20.047625708216852,1.2156685985722402,2025-07-24T21:43:28.272945
00145.png,0,20.0,19.9666620042482,20.033337995751793,1.21551688823725,2025-07-24T21:43:28.546856
00146.png,0,20.0,19.976663402973738,20.023336597026255,1.2144009279786976,2025-07-24T21:43:28.801928
00147.png,0,20.0,19.983664382081614,20.01633561791838,1.2170653389130615,2025-07-24T21:43:29.046708
00148.png,0,20.0,19.98856506745713,20.011434932542862,1.2149800037008038,2025-07-24T21:43:29.295075
00149.png,0,20.0,19.991995547219993,20.00800445278,1.21895006289293,2025-07-24T21:43:29.549426
00150.png,0,20.0,19.994396883053994,20.005603116946,1.216151807754858,2025-07-24T21:43:29.801163
00151.png,0,20.0,19.996077818137795,20.003922181862198,1.2206689830902842,2025-07-24T21:43:30.068440
00152.png,0,20.0,19.997254472696454,20.00274552730354,1.2179998657954674,2025-07-24T21:43:30.313913
00153.png,0,20.0,19.998078130887517,20.001921869112476,1.2138398501613088,2025-07-24T21:43:30.566314
00154.png,0,20.0,19.99865469162126,20.00134530837873,1.2177482442800724,2025-07-24T21:43:30.825353
00155.png,0,20.0,19.999058284134883,20.00094171586511,1.217812965840261,2025-07-24T21:43:31.072201
00156.png,0,20.0,19.999340798894416,20.000659201105577,1.215507957057181,2025-07-24T21:43:31.310952
00157.png,1,20.0,24.49953855922609,15.500461440773902,1.2380641801331023,2025-07-24T21:43:31.551072
00158.png,0,20.0,23.14967699145826,16.85032300854173,1.2571958521409425,2025-07-24T21:43:31.792780
00159.png,1,20.0,26.704773894020782,13.295226105979209,1.2872778047684332,2025-07-24T21:43:32.031800
00160.png,1,20.0,29.193341725814545,10.806658274185446,1.3049728743662743,2025-07-24T21:43:32.260177
00161.png,0,20.0,26.43533920807018,13.564660791929812,1.3355176038694918,2025-07-24T21:43:32.482766
00162.png,1,20.0,29.004737445649123,10.995262554350868,1.3613734601831282,2025-07-24T21:43:32.723847
00163.png,1,20.0,30.803316211954385,9.196683788045608,1.3936528624788616,2025-07-24T21:43:32.951186
00164.png,0,20.0,27.56232134836807,12.437678651631925,1.3934163037103204,2025-07-24T21:43:33.165783
00165.png,0,20.0,25.293624943857647,14.706375056142347,1.4016819571624846,2025-07-24T21:43:33.386286
00166.png,0,20.0,23.705537460700352,16.294462539299644,1.3944127700691231,2025-07-24T21:43:33.592784
00167.png,0,20.0,22.593876222490245,17.406123777509748,1.3455035641754811,2025-07-24T21:43:33.809229
00168.png,0,20.0,21.81571335574317,18.184286644256822,1.2974257472613127,2025-07-24T21:43:34.034957
00169.png,0,20.0,21.27099934902022,18.729000650979774,1.2518405687291985,2025-07-24T21:43:34.273225
00170.png,1,20.0,25.38969954431415,14.610300455685842,1.280487752540788,2025-07-24T21:43:34.490372
00171.png,1,20.0,28.272789681019905,11.727210318980088,1.311022967178776,2025-07-24T21:43:34.708233
00172.png,1,20.0,30.290952776713933,9.709047223286062,1.3316329545853864,2025-07-24T21:43:34.934309
00173.png,1,20.0,31.70366694369975,8.296333056300242,1.3622516382818457,2025-07-24T21:43:35.141294
00174.png,1,20.0,32.69256686058982,7.307433139410168,1.3911093550945375,2025-07-24T21:43:35.368894
00175.png,1,20.0,33.38479680241287,6.6152031975871175,1.3966189897225385,2025-07-24T21:43:35.599144
00176.png,0,20.0,29.36935776168901,10.630642238310982,1.4401859050181922,2025-07-24T21:43:35.821670
00177.png,0,20.0,26.558550433182305,13.441449566817687,1.4369278791450413,2025-07-24T21:43:36.036729
00178.png,0,20.0,24.590985303227612,15.40901469677238,1.4196444450867514,2025-07-24T21:43:36.265569
00179.png,-1,20.0,18.713689712259328,21.286310287740665,1.2844028809592267,2025-07-24T21:43:36.491998
00180.png,0,20.0,19.09958279858153,20.900417201418463,1.1986821622362411,2025-07-24T21:43:36.730188
00181.png,0,20.0,19.36970795900707,20.630292040992924,1.1947739077985333,2025-07-24T21:43:36.957077
00182.png,0,20.0,19.558795571304948,20.441204428695045,1.2075223422054648,2025-07-24T21:43:37.167473
00183.png,1,20.0,24.191156899913462,15.80884310008653,1.2314474359153147,2025-07-24T21:43:37.394262
00184.png,1,20.0,27.433809829939424,12.56619017006057,1.2476563052869856,2025-07-24T21:43:37.606428
00185.png,0,20.0,25.203666880957595,14.7963331190424,1.2885322962224204,2025-07-24T21:43:37.838407
00186.png,1,20.0,28.142566816670314,11.857433183329679,1.3306814946586394,2025-07-24T21:43:38.062707
00187.png,0,20.0,25.69979677166922,14.300203228330775,1.3488629142667234,2025-07-24T21:43:38.281011
00188.png,0,20.0,23.989857740168453,16.01014225983154,1.336476247041413,2025-07-24T21:43:38.516755
00189.png,-1,20.0,18.292900418117917,21.707099581882076,1.2784128777380417,2025-07-24T21:43:38.754428
00190.png,0,20.0,18.80503029268254,21.194969707317455,1.2296287201780323,2025-07-24T21:43:38.981128
00191.png,0,20.0,19.163521204877778,20.83647879512222,1.1919858526992662,2025-07-24T21:43:39.229105
00192.png,0,20.0,19.414464843414443,20.58553515658555,1.1900457619729339,2025-07-24T21:43:39.462526
00193.png,1,20.0,24.09012539039011,15.909874609609885,1.2322537454556453,2025-07-24T21:43:39.699535
00194.png,1,20.0,27.363087773273076,12.636912226726919,1.2642137573850707,2025-07-24T21:43:39.929315
00195.png,0,20.0,25.15416144129115,14.845838558708843,1.3024525506787403,2025-07-24T21:43:40.154964
00196.png,1,20.0,28.107913008903804,11.892086991096189,1.3233674205204244,2025-07-24T21:43:40.390128
00197.png,0,20.0,25.675539106232662,14.324460893767332,1.3346273261763149,2025-07-24T21:43:40.625885
00198.png,1,20.0,28.472877374362863,11.527122625637132,1.375192659484422,2025-07-24T21:43:40.862227
00199.png,0,20.0,25.931014162054,14.068985837945991,1.3688358783091916,2025-07-24T21:43:41.105059
00200.png,0,20.0,24.1517099134378,15.848290086562193,1.3450333959190162,2025-07-24T21:43:41.342542
00201.png,1,20.0,27.406196939406456,12.593803060593535,1.372781854386183,2025-07-24T21:43:41.584467
00202.png,1,20.0,29.684337857584516,10.315662142415475,1.4189299873347103,2025-07-24T21:43:41.808290
00203.png,0,20.0,26.77903650030916,13.220963499690832,1.4167526120554754,2025-07-24T21:43:42.051499
00204.png,1,20.0,29.24532555021641,10.754674449783582,1.447132449185245,2025-07-24T21:43:42.293116
00205.png,1,20.0,30.971727885151488,9.028272114848507,1.4921852598442131,2025-07-24T21:43:42.545367
00206.png,1,20.0,32.18020951960604,7.819790480393954,1.524932805346417,2025-07-24T21:43:42.795935
00207.png,0,20.0,28.526146663724226,11.473853336275766,1.519513518552708,2025-07-24T21:43:43.050845
00208.png,0,20.0,25.968302664606956,14.031697335393035,1.4944936106160582,2025-07-24T21:43:43.305682
00209.png,0,20.0,24.177811865224868,15.822188134775125,1.4545537230574737,2025-07-24T21:43:43.570988
00210.png,0,20.0,22.924468305657406,17.075531694342587,1.3677390592696013,2025-07-24T21:43:43.862867
00211.png,1,20.0,26.547127813960184,13.45287218603981,1.3756436917307164,2025-07-24T21:43:44.161557
00212.png,1,20.0,29.082989469772127,10.917010530227866,1.4127653843617265,2025-07-24T21:43:44.450986
00213.png,1,20.0,30.858092628840488,9.141907371159505,1.43327068288585,2025-07-24T21:43:44.728509
00214.png,1,20.0,32.100664840188344,7.899335159811653,1.4710456095961508,2025-07-24T21:43:45.023270
00215.png,0,20.0,28.47046538813184,11.529534611868156,1.4791004345353875,2025-07-24T21:43:45.315387
00216.png,0,20.0,25.929325771692287,14.070674228307709,1.4770379838319583,2025-07-24T21:43:45.596446
00217.png,0,20.0,24.1505280401846,15.849471959815396,1.4302008671884952,2025-07-24T21:43:45.880443
00218.png,0,20.0,22.90536962812922,17.094630371870778,1.3603851618264409,2025-07-24T21:43:46.158043
00219.png,0,20.0,22.03375873969045,17.966241260309545,1.298657974666033,2025-07-24T21:43:46.438808
00220.png,0,20.0,21.423631117783316,18.57636888221668,1.2746728554171494,2025-07-24T21:43:46.736446
00221.png,1,20.0,25.49654178244832,14.503458217551676,1.290165401144486,2025-07-24T21:43:47.023562
00222.png,1,20.0,28.34757924771382,11.652420752286172,1.3191950460674722,2025-07-24T21:43:47.304235
00223.png,1,20.0,30.343305473399674,9.65669452660032,1.362593847387507,2025-07-24T21:43:47.582408
00224.png,0,20.0,27.24031383137977,12.759686168620224,1.3739986006726044,2025-07-24T21:43:47.851555
00225.png,0,20.0,25.068219681965836,14.931780318034155,1.3596552062927563,2025-07-24T21:43:48.131098
00226.png,0,20.0,23.547753777376084,16.452246222623906,1.358309653817713,2025-07-24T21:43:48.423733
00227.png,0,20.0,22.483427644163257,17.516572355836733,1.3346229294247511,2025-07-24T21:43:48.704540
00228.png,0,20.0,21.73839935091428,18.261600649085715,1.2997989855410808,2025-07-24T21:43:48.986932
00229.png,0,20.0,21.216879545639994,18.78312045436,1.2684469293529124,2025-07-24T21:43:49.265656
00230.png,0,20.0,20.851815681947997,19.148184318051996,1.248243629466572,2025-07-24T21:43:49.553621
00231.png,0,20.0,20.596270977363595,19.403729022636398,1.2362872145349206,2025-07-24T21:43:49.838391
00232.png,0,20.0,20.417389684154514,19.58261031584548,1.2282072082242397,2025-07-24T21:43:50.107003
00233.png,0,20.0,20.29217277890816,19.707827221091833,1.2261230631705184,2025-07-24T21:43:50.378656
00234.png,0,20.0,20.20452094523571,19.795479054764282,1.2230909379441235,2025-07-24T21:43:50.667055
00235.png,0,20.0,20.143164661664997,19.856835338334996,1.2220672853800698,2025-07-24T21:43:50.951614
00236.png,0,20.0,20.100215263165495,19.899784736834498,1.2172487054739922,2025-07-24T21:43:51.235561
00237.png,0,20.0,20.070150684215847,19.929849315784146,1.2220795278449061,2025-07-24T21:43:51.504755
00238.png,0,20.0,20.04910547895109,19.9508945210489,1.2188348794619723,2025-07-24T21:43:51.774271
00239.png,0,20.0,20.03437383526576,19.965626164734232,1.2179036811303763,2025-07-24T21:43:52.051248
00240.png,0,20.0,20.024061684686032,19.97593831531396,1.2216167863730911,2025-07-24T21:43:52.335275
00241.png,0,20.0,20.016843179280222,19.98315682071977,1.2170291415234802,2025-07-24T21:43:52.611103
00242.png,0,20.0,20.011790225496156,19.988209774503837,1.2161596048115626,2025-07-24T21:43:52.894072
00243.png,0,20.0,20.008253157847307,19.991746842152686,1.215488532678953,2025-07-24T21:43:53.174288
00244.png,0,20.0,20.005777210493115,19.99422278950688,1.2207389769991432,2025-07-24T21:43:53.465589
00245.png,0,20.0,20.00404404734518,19.995955952654814,1.2179966607319879,2025-07-24T21:43:53.761162
00246.png,0,20.0,20.002830833141623,19.99716916685837,1.2159651129089375,2025-07-24T21:43:54.034780
00247.png,0,20.0,20.001981583199132,19.99801841680086,1.2150807701995763,2025-07-24T21:43:54.323137
00248.png,0,20.0,20.001387108239392,19.9986128917606,1.2175852237491596,2025-07-24T21:43:54.600298
00249.png,0,20.0,20.000970975767572,19.99902902423242,1.2182875973300327,2025-07-24T21:43:54.888409
00250.png,0,20.0,20.000679683037298,19.999320316962695,1.2171506118653823,2025-07-24T21:43:55.177659
00251.png,0,20.0,20.00047577812611,19.999524221873884,1.2162895385326251,2025-07-24T21:43:55.466122
00252.png,0,20.0,20.000333044688276,19.999666955311717,1.214756247618533,2025-07-24T21:43:55.747553
00253.png,0,20.0,20.000233131281792,19.9997668687182,1.2182855651320188,2025-07-24T21:43:56.028759
00254.png,0,20.0,20.000163191897254,19.999836808102742,1.21539144576408,2025-07-24T21:43:56.314937
00255.png,0,20.0,20.000114234328077,19.99988576567192,1.219332264207389,2025-07-24T21:43:56.601215
00256.png,0,20.0,20.000079964029652,19.99992003597034,1.2162263405999152,2025-07-24T21:43:56.886622
00257.png,0,20.0,20.000055974820754,19.99994402517924,1.217277358093164,2025-07-24T21:43:57.163523
00258.png,0,20.0,20.00003918237453,19.999960817625468,1.2190325522358003,2025-07-24T21:43:57.440371
00259.png,0,20.0,20.000027427662168,19.999972572337825,1.2177607606522223,2025-07-24T21:43:57.712915
00260.png,0,20.0,20.000019199363514,19.99998080063648,1.2161718685474912,2025-07-24T21:43:57.987059
00261.png,0,20.0,20.000013439554458,19.999986560445535,1.2165924627433293,2025-07-24T21:43:58.256846
00262.png,0,20.0,20.00000940768812,19.999990592311875,1.2174849884949752,2025-07-24T21:43:58.523289
00263.png,0,20.0,20.000006585381684,19.99999341461831,1.2177619457703166,2025-07-24T21:43:58.787873
00264.png,0,20.0,20.000004609767178,19.999995390232815,1.2174258052022338,2025-07-24T21:43:59.059607
00265.png,0,20.0,20.000003226837023,19.99999677316297,1.2182683667233214,2025-07-24T21:43:59.334781
00266.png,0,20.0,20.000002258785916,19.999997741214077,1.216954551685522,2025-07-24T21:43:59.608869
00267.png,0,20.0,20.00000158115014,19.999998418849856,1.2210759091984498,2025-07-24T21:43:59.882966
