img_path,steering,throttle,lwheel,rwheel,speed_signed,lane_offset,timestamp
00037.png,0,20,20.0,20.0,1.1858326847917242,-38.0,2025-06-30T22:42:29.705578
00038.png,0,20,20.0,20.0,1.263205330532161,-0.3333333333333712,2025-06-30T22:42:20.674994
00039.png,0,20,20.0,20.0,1.227242362853776,81.0,2025-06-30T22:42:35.386477
00040.png,0,20,20.0,20.0,1.4056235071049077,39.0,2025-06-30T22:42:42.761708
00041.png,0,20,20.0,20.0,1.2191973530883566,0.0,2025-06-30T22:42:26.943960
00042.png,0,20,20.0,20.0,1.2447004092723968,22.0,2025-06-30T22:42:27.877471
00043.png,1,20,35.0,5.0,1.3838422429265342,141.33333333333337,2025-06-30T22:42:42.176718
00044.png,0,20,20.0,20.0,1.2181440158339811,-15.583333333333314,2025-06-30T22:42:22.555479
00045.png,0,20,20.0,20.0,1.2187142307323997,-11.874125874125866,2025-06-30T22:42:13.246421
00046.png,0,20,20.0,20.0,1.1882044873556084,-39.0625,2025-06-30T22:42:29.851595
00047.png,0,20,20.0,20.0,1.1973608619325298,-37.44999999999999,2025-06-30T22:42:28.931599
00048.png,0,0,0.0,0.0,0.8207305170631005,11.449999999999989,2025-06-30T22:42:51.140559
00049.png,0,0,0.0,0.0,-1.202400998129775e-05,-9.583333333333314,2025-06-30T22:42:08.525119
00050.png,0,20,20.0,20.0,1.2226440806615584,-146.0,2025-06-30T22:42:18.501144
00051.png,0,20,20.0,20.0,1.2216370902897895,-38.395833333333314,2025-06-30T22:42:30.491711
00052.png,0,20,20.0,20.0,1.1987665108680805,0.0,2025-06-30T22:42:34.372181
00053.png,0,20,20.0,20.0,1.2540409634901746,141.89999999999998,2025-06-30T22:42:48.553448
00054.png,0,20,20.0,20.0,1.2169346978027018,62.0,2025-06-30T22:42:19.888336
00055.png,0,20,20.0,20.0,1.230419145370283,-7.833333333333314,2025-06-30T22:42:37.801375
00056.png,0,20,20.0,20.0,1.319671458605441,0.75,2025-06-30T22:42:44.896893
00057.png,0,20,20.0,20.0,1.166122465994201,0.0,2025-06-30T22:42:33.934049
00058.png,0,20,20.0,20.0,1.2163326135183636,-21.7542735042735,2025-06-30T22:42:13.591348
00059.png,0,20,20.0,20.0,0.9270643466249968,203.0,2025-06-30T22:42:09.805073
00060.png,0,20,20.0,20.0,1.2196348449579142,-13.824999999999989,2025-06-30T22:42:14.286204
00061.png,0,20,20.0,20.0,1.2118065637399706,-8.076923076923094,2025-06-30T22:42:13.072554
00062.png,0,20,20.0,20.0,1.2192682137800437,-21.439560439560463,2025-06-30T22:42:15.939664
00063.png,0,20,20.0,20.0,1.2203713610214244,0.0,2025-06-30T22:42:26.316463
00064.png,0,20,20.0,20.0,1.230335347211166,-35.3125,2025-06-30T22:42:30.639212
00065.png,0,20,20.0,20.0,1.2422173724468153,-2.3125,2025-06-30T22:42:39.309992
00066.png,0,20,20.0,20.0,1.210314071594456,-0.1113636363636487,2025-06-30T22:42:17.500426
00067.png,0,20,20.0,20.0,1.2515042559461116,-12.412500000000025,2025-06-30T22:42:25.383003
00068.png,-1,20,5.0,35.0,1.182781995369217,-17.375,2025-06-30T22:42:33.199350
00069.png,0,20,20.0,20.0,1.4075707274526907,154.20000000000005,2025-06-30T22:42:42.615725
00070.png,0,20,20.0,20.0,1.2175401495680835,-16.0625,2025-06-30T22:42:22.088944
00071.png,0,20,20.0,20.0,1.2185290610553208,-13.1357142857143,2025-06-30T22:42:15.766323
00072.png,0,20,20.0,20.0,1.3267873438796167,29.8125,2025-06-30T22:42:43.216965
00073.png,0,20,20.0,20.0,1.201317374271647,0.0,2025-06-30T22:42:34.519829
00074.png,0,20,20.0,20.0,1.220944787290155,-9.5,2025-06-30T22:42:22.408728
00075.png,0,20,20.0,20.0,1.1743283012369368,0.0,2025-06-30T22:42:33.786511
00076.png,0,20,20.0,20.0,1.214326741259642,-15.1875,2025-06-30T22:42:12.550883
00077.png,0,20,20.0,20.0,1.218366954126314,29.1875,2025-06-30T22:42:49.912278
00078.png,1,20,35.0,5.0,1.2864196256104652,6.0,2025-06-30T22:42:36.280649
00079.png,0,20,20.0,20.0,1.251690017231638,-18.91666666666669,2025-06-30T22:42:40.683259
00080.png,0,20,20.0,20.0,1.242829217280492,32.866666666666674,2025-06-30T22:42:43.671461
00081.png,0,0,0.0,0.0,-1.1889756966901197e-05,-9.583333333333314,2025-06-30T22:42:07.736530
00082.png,0,0,0.0,0.0,-1.194498011352812e-05,-9.583333333333314,2025-06-30T22:42:08.056241
00083.png,0,20,20.0,20.0,1.218103067045259,-4.699999999999989,2025-06-30T22:42:22.251367
00084.png,0,20,20.0,20.0,1.2102675159601533,-10.698484848484838,2025-06-30T22:42:16.633777
00085.png,0,20,20.0,20.0,1.2251474567745466,189.5,2025-06-30T22:42:26.156769
00086.png,0,20,20.0,20.0,1.2145656079868503,42.75,2025-06-30T22:42:49.751835
00087.png,0,20,20.0,20.0,1.1842559845203575,0.0,2025-06-30T22:42:34.227600
00088.png,1,20,35.0,5.0,1.2170442768933476,-7.012499999999989,2025-06-30T22:42:38.547853
00089.png,0,20,20.0,20.0,1.1983703172154063,-9.8125,2025-06-30T22:42:24.597166
00090.png,-1,20,5.0,35.0,1.199236687472779,-4.8125,2025-06-30T22:42:23.501701
00091.png,0,20,20.0,20.0,1.310744512843591,6.416666666666686,2025-06-30T22:42:44.750880
00092.png,0,20,20.0,20.0,1.2951660662335829,-24.97916666666663,2025-06-30T22:42:46.137539
00093.png,0,20,20.0,20.0,1.2283407747300208,-19.25,2025-06-30T22:42:25.850378
00094.png,0,20,20.0,20.0,1.2190208334911996,-20.28472222222223,2025-06-30T22:42:14.472808
00095.png,0,20,20.0,20.0,1.173056412985222,0.0,2025-06-30T22:42:33.639378
00096.png,0,20,20.0,20.0,1.2184670306486072,0.0,2025-06-30T22:42:19.273862
00097.png,0,20,20.0,20.0,1.2168977903972604,-10.34375,2025-06-30T22:42:11.859072
00098.png,0,20,20.0,20.0,1.194140200409035,-33.625,2025-06-30T22:42:29.545232
00099.png,0,20,20.0,20.0,1.228080214122833,-31.739583333333314,2025-06-30T22:42:47.031031
00100.png,-1,20,5.0,35.0,1.2139504367423328,-37.5333333333333,2025-06-30T22:42:32.611991
00101.png,0,20,20.0,20.0,0.7938307235109162,194.25,2025-06-30T22:42:09.643519
00102.png,0,20,20.0,20.0,1.2203949948463348,16.083333333333314,2025-06-30T22:42:50.379165
00103.png,0,20,20.0,20.0,1.2134282177724165,-8.7483766233766,2025-06-30T22:42:12.898312
00104.png,0,20,20.0,20.0,1.2192326741003066,114.89999999999998,2025-06-30T22:42:47.778064
00105.png,0,0,0.0,0.0,-1.1998321474258788e-05,-9.583333333333314,2025-06-30T22:42:08.363730
00106.png,1,20,35.0,5.0,1.2004316521357188,-28.625,2025-06-30T22:42:30.159558
00107.png,0,20,20.0,20.0,1.2178741876702035,-28.95138888888892,2025-06-30T22:42:13.766336
00108.png,0,20,20.0,20.0,1.1917390645618309,-16.25,2025-06-30T22:42:33.358781
00109.png,0,20,20.0,20.0,1.2178350405289358,-11.333333333333314,2025-06-30T22:42:38.401321
00110.png,0,20,20.0,20.0,1.190702760598994,-16.75,2025-06-30T22:42:33.054091
00111.png,0,20,20.0,20.0,1.2185907056832868,0.0,2025-06-30T22:42:19.421304
00112.png,0,20,20.0,20.0,1.2166239233015863,-34.833333333333314,2025-06-30T22:42:32.466726
00113.png,0,20,20.0,20.0,1.2174479150991258,-46.64999999999998,2025-06-30T22:42:31.411618
00114.png,0,20,20.0,20.0,1.220020906765602,-46.09375,2025-06-30T22:42:47.191109
00115.png,0,20,20.0,20.0,1.2427501644346646,-17.25,2025-06-30T22:42:40.841962
00116.png,0,20,20.0,20.0,1.2681298662891995,84.16666666666669,2025-06-30T22:42:20.835342
00117.png,1,20,35.0,5.0,1.299139077503262,172.33333333333337,2025-06-30T22:42:41.430727
00118.png,0,20,20.0,20.0,1.2162281283956355,57.0,2025-06-30T22:42:19.727533
00119.png,0,20,20.0,20.0,1.218345304982844,-6.604166666666686,2025-06-30T22:42:16.287240
00120.png,0,20,20.0,20.0,1.2541057062464154,101.25,2025-06-30T22:42:35.826551
00121.png,0,20,20.0,20.0,1.2174343142348207,-18.099650349650343,2025-06-30T22:42:15.580774
00122.png,0,20,20.0,20.0,1.2173009969098496,-43.22500000000002,2025-06-30T22:42:30.332918
00123.png,0,20,20.0,20.0,1.2175891022226193,-20.44999999999999,2025-06-30T22:42:12.032786
00124.png,0,20,20.0,20.0,1.2689791693475023,-0.7916666666666856,2025-06-30T22:42:40.388831
00125.png,0,20,20.0,20.0,1.255195021334771,7.5,2025-06-30T22:42:39.628771
00126.png,0,20,20.0,20.0,1.2179963344225813,-21.895833333333314,2025-06-30T22:42:22.888874
00127.png,0,20,20.0,20.0,1.2185944093711256,-17.20833333333337,2025-06-30T22:42:15.205813
00128.png,0,20,20.0,20.0,1.354395943768057,-36.166666666666686,2025-06-30T22:42:45.830651
00129.png,0,20,20.0,20.0,1.2181639859207656,-10.637878787878776,2025-06-30T22:42:16.806885
00130.png,0,20,20.0,20.0,1.2483846148993665,-6.020833333333314,2025-06-30T22:42:25.222774
00131.png,0,20,20.0,20.0,1.2660589241919875,155.5,2025-06-30T22:42:41.136506
00132.png,0,20,20.0,20.0,1.216192365967692,-17.05000000000001,2025-06-30T22:42:16.113594
00133.png,0,20,20.0,20.0,1.1644706617196017,0.0,2025-06-30T22:42:34.078933
00134.png,0,20,20.0,20.0,1.2399884837205524,-7.5625,2025-06-30T22:42:37.347876
00135.png,0,0,0.0,0.0,-1.1968420990356574e-05,-9.583333333333314,2025-06-30T22:42:08.203179
00136.png,0,20,20.0,20.0,1.2402282928567063,0.0,2025-06-30T22:42:27.251568
00137.png,0,20,20.0,20.0,1.2174357328325411,-4.752272727272725,2025-06-30T22:42:17.846383
00138.png,0,20,20.0,20.0,1.2201121676697213,-29.70833333333337,2025-06-30T22:42:32.172067
00139.png,0,20,20.0,20.0,1.219935901945863,111.25,2025-06-30T22:42:47.338326
00140.png,1,20,35.0,5.0,1.3112505667810466,28.25,2025-06-30T22:42:44.604682
00141.png,0,20,20.0,20.0,1.2505542934245266,144.66666666666663,2025-06-30T22:42:48.232241
00142.png,0,20,20.0,20.0,1.2193750941289407,-1.9833333333333485,2025-06-30T22:42:17.153805
00143.png,0,20,20.0,20.0,1.2694607593593707,-0.8333333333333712,2025-06-30T22:42:37.054115
00144.png,0,20,20.0,20.0,1.2176555441511148,-8.9375,2025-06-30T22:42:22.729477
00145.png,0,20,20.0,20.0,1.219133608556523,-12.037500000000025,2025-06-30T22:42:14.113684
00146.png,0,20,20.0,20.0,1.2378505120959595,32.291666666666686,2025-06-30T22:42:43.816861
00147.png,0,20,20.0,20.0,0.1518488005508885,-10.25,2025-06-30T22:42:08.843819
00148.png,0,20,20.0,20.0,1.215635040060462,1.125,2025-06-30T22:42:38.254048
00149.png,-1,20,5.0,35.0,1.2349125360871038,-45.6875,2025-06-30T22:42:28.158409
00150.png,0,20,20.0,20.0,1.2047010075712972,-0.5,2025-06-30T22:42:24.755475
00151.png,0,20,20.0,20.0,1.2149534909866415,-18.375,2025-06-30T22:42:23.196285
00152.png,0,20,20.0,20.0,1.2360680450993131,-31.88749999999999,2025-06-30T22:42:46.737372
00153.png,0,20,20.0,20.0,1.214073677503194,119.70000000000005,2025-06-30T22:42:47.484303
00154.png,0,20,20.0,20.0,1.1784597062654838,-15.074999999999989,2025-06-30T22:42:24.277443
00155.png,0,20,20.0,20.0,0.2879327184197426,-9.625,2025-06-30T22:42:09.003459
00156.png,0,20,20.0,20.0,1.0263702394671097,0.0,2025-06-30T22:42:09.963556
00157.png,0,20,20.0,20.0,1.2169872505931976,0.0,2025-06-30T22:42:18.968284
00158.png,1,20,35.0,5.0,1.364511763845869,-29.66666666666669,2025-06-30T22:42:45.364414
00159.png,0,20,20.0,20.0,1.2163510456937334,-37.1875,2025-06-30T22:42:31.866796
00160.png,0,20,20.0,20.0,1.207782438500788,-9.75,2025-06-30T22:42:10.658079
00161.png,0,20,20.0,20.0,1.2316812609968013,-0.8958333333333144,2025-06-30T22:42:37.507800
00162.png,0,20,20.0,20.0,1.2498633078375865,7.383333333333326,2025-06-30T22:42:21.313812
00163.png,0,20,20.0,20.0,1.2672917855387038,-29.66666666666669,2025-06-30T22:42:46.284471
00164.png,0,20,20.0,20.0,1.2185590385744085,-25.033333333333303,2025-06-30T22:42:32.319352
00165.png,0,20,20.0,20.0,1.2841739794133868,40.2833333333333,2025-06-30T22:42:43.363472
00166.png,0,20,20.0,20.0,1.2198468893454606,122.0,2025-06-30T22:42:47.938425
00167.png,0,20,20.0,20.0,1.2170786902531705,0.0,2025-06-30T22:42:19.570178
00168.png,0,20,20.0,20.0,1.2178131156931888,-9.833333333333314,2025-06-30T22:42:18.181324
00169.png,0,20,20.0,20.0,1.2538919325005982,13.5,2025-06-30T22:42:27.557600
00170.png,0,20,20.0,20.0,1.2219953538546595,-0.1609848484848726,2025-06-30T22:42:17.327237
00171.png,1,20,35.0,5.0,1.2413895654234903,28.083333333333314,2025-06-30T22:42:43.977842
00172.png,0,20,20.0,20.0,1.2432382314065047,-4.949999999999989,2025-06-30T22:42:39.003219
00173.png,0,20,20.0,20.0,1.2237497222997549,128.79999999999995,2025-06-30T22:42:49.006033
00174.png,0,20,20.0,20.0,1.3546118230867192,141.60000000000002,2025-06-30T22:42:42.017915
00175.png,0,0,0.0,0.0,1.1941055017740976,18.8125,2025-06-30T22:42:50.672657
00176.png,0,20,20.0,20.0,1.2225614830622056,29.5625,2025-06-30T22:42:49.446962
00177.png,0,20,20.0,20.0,1.222642710675418,-2.4375,2025-06-30T22:42:37.960696
00178.png,0,20,20.0,20.0,1.2190603387264267,0.0,2025-06-30T22:42:18.807719
00179.png,0,20,20.0,20.0,1.2188653827944955,-18.43888888888887,2025-06-30T22:42:16.980887
00180.png,0,20,20.0,20.0,1.1664199602856626,-22.9375,2025-06-30T22:42:24.116565
00181.png,0,20,20.0,20.0,1.2160476677110694,-6.666666666666629,2025-06-30T22:42:11.500296
00182.png,0,20,20.0,20.0,1.2188140062705,0.0,2025-06-30T22:42:18.648214
00183.png,0,20,20.0,20.0,1.2855167739538722,23.6875,2025-06-30T22:42:44.444326
00184.png,0,20,20.0,20.0,1.2991814591314612,24.850000000000023,2025-06-30T22:42:36.427646
00185.png,0,20,20.0,20.0,1.2183477697144,34.35000000000002,2025-06-30T22:42:50.059063
00186.png,1,20,35.0,5.0,1.3217525173097189,150.29999999999995,2025-06-30T22:42:41.721775
00187.png,0,20,20.0,20.0,1.3838872864515028,134.29999999999995,2025-06-30T22:42:42.324399
00188.png,0,20,20.0,20.0,1.2254584720607764,-38.875,2025-06-30T22:42:31.571912
00189.png,0,20,20.0,20.0,1.216099681873698,-16.295454545454504,2025-06-30T22:42:14.633697
00190.png,1,20,35.0,5.0,1.259160415015225,94.5,2025-06-30T22:42:35.973409
00191.png,0,20,20.0,20.0,1.2322817315259098,139.375,2025-06-30T22:42:48.845042
00192.png,0,0,0.0,0.0,-1.191946066598886e-05,-9.583333333333314,2025-06-30T22:42:07.896159
00193.png,0,20,20.0,20.0,1.2166527420650926,5.612500000000011,2025-06-30T22:42:17.673852
00194.png,0,20,20.0,20.0,1.206745347857043,0.0,2025-06-30T22:42:34.653216
00195.png,0,20,20.0,20.0,1.2265526260518558,-40.041666666666686,2025-06-30T22:42:31.718677
00196.png,0,20,20.0,20.0,1.201726029366294,69.0,2025-06-30T22:42:35.093203
00197.png,0,20,20.0,20.0,1.2201151741888967,0.0,2025-06-30T22:42:26.783824
00198.png,0,20,20.0,20.0,1.2185588013669972,-14.708333333333314,2025-06-30T22:42:25.996608
00199.png,0,20,20.0,20.0,1.1871397969560538,-28.3125,2025-06-30T22:42:29.239110
00200.png,0,20,20.0,20.0,1.1709562823983872,-13.125,2025-06-30T22:42:23.956164
00201.png,0,20,20.0,20.0,1.2503675244050845,28.4375,2025-06-30T22:42:44.137381
00202.png,0,20,20.0,20.0,1.2344056399084422,-8.350000000000023,2025-06-30T22:42:21.622852
00203.png,0,20,20.0,20.0,1.259315882209815,-25.625,2025-06-30T22:42:46.444226
00204.png,0,20,20.0,20.0,1.3710555918732992,-23.5,2025-06-30T22:42:45.685567
00205.png,0,20,20.0,20.0,1.1913688814397865,-44.366666666666674,2025-06-30T22:42:29.998623
00206.png,0,0,0.0,0.0,0.6907103659434343,12.933333333333335,2025-06-30T22:42:51.300986
00207.png,0,20,20.0,20.0,1.215306053859107,-17.75,2025-06-30T22:42:11.151113
00208.png,1,20,35.0,5.0,1.3401738333541715,138.33333333333337,2025-06-30T22:42:41.868611
00209.png,0,20,20.0,20.0,1.2746353884965382,-7.145833333333314,2025-06-30T22:42:21.156246
00210.png,0,20,20.0,20.0,1.251609440430606,0.0,2025-06-30T22:42:27.410635
00211.png,0,20,20.0,20.0,1.1720765198240473,0.0,2025-06-30T22:42:10.137504
00212.png,1,20,35.0,5.0,1.228134025427316,-3.712499999999977,2025-06-30T22:42:24.915673
00213.png,0,20,20.0,20.0,1.258859172680049,-7.375,2025-06-30T22:42:39.921834
00214.png,0,20,20.0,20.0,1.2211140724898195,0.0,2025-06-30T22:42:26.624126
00215.png,0,20,20.0,20.0,1.237282119548605,-15.5,2025-06-30T22:42:25.691392
00216.png,0,20,20.0,20.0,1.3075055451756838,2.7666666666667084,2025-06-30T22:42:36.747623
00217.png,0,20,20.0,20.0,1.1973608619325298,-37.44999999999999,2025-06-30T22:42:28.931599
00218.png,0,20,20.0,20.0,1.2197346323868374,-34.958333333333314,2025-06-30T22:42:46.884465
00219.png,0,20,20.0,20.0,1.2134282177724165,-8.7483766233766,2025-06-30T22:42:12.898312
00220.png,0,20,20.0,20.0,1.2169346978027018,62.0,2025-06-30T22:42:19.888336
00221.png,0,20,20.0,20.0,1.2160476677110694,-6.666666666666629,2025-06-30T22:42:11.500296
00222.png,0,20,20.0,20.0,1.2254584720607764,-38.875,2025-06-30T22:42:31.571912
00223.png,0,20,20.0,20.0,1.2251474567745466,189.5,2025-06-30T22:42:26.156769
00224.png,0,20,20.0,20.0,1.3267873438796167,29.8125,2025-06-30T22:42:43.216965
00225.png,0,20,20.0,20.0,1.173056412985222,0.0,2025-06-30T22:42:33.639378
00226.png,0,0,0.0,0.0,1.0489689095858674,6.533333333333303,2025-06-30T22:42:50.832060
00227.png,0,20,20.0,20.0,1.2179963344225813,-21.895833333333314,2025-06-30T22:42:22.888874
00228.png,0,20,20.0,20.0,1.1913688814397865,-44.366666666666674,2025-06-30T22:42:29.998623
00229.png,0,20,20.0,20.0,1.1957910684946196,-42.125,2025-06-30T22:42:29.077586
00230.png,0,20,20.0,20.0,1.215306053859107,-17.75,2025-06-30T22:42:11.151113
00231.png,0,20,20.0,20.0,1.384013230339427,33.708333333333314,2025-06-30T22:42:43.060846
00232.png,0,20,20.0,20.0,1.2746353884965382,-7.145833333333314,2025-06-30T22:42:21.156246
00233.png,0,20,20.0,20.0,1.232658308610708,-9.824999999999989,2025-06-30T22:42:38.707834
00234.png,0,20,20.0,20.0,1.2185290610553208,-13.1357142857143,2025-06-30T22:42:15.766323
00235.png,0,20,20.0,20.0,1.251690017231638,-18.91666666666669,2025-06-30T22:42:40.683259
00236.png,0,20,20.0,20.0,1.1858326847917242,-38.0,2025-06-30T22:42:29.705578
00237.png,0,20,20.0,20.0,1.3516595676982872,-28.8125,2025-06-30T22:42:45.217748
00238.png,0,20,20.0,20.0,1.2452942423466318,1.6666666666666856,2025-06-30T22:42:37.201256
00239.png,-1,20,5.0,35.0,1.2139504367423328,-37.5333333333333,2025-06-30T22:42:32.611991
00240.png,0,20,20.0,20.0,1.1784597062654838,-15.074999999999989,2025-06-30T22:42:24.277443
00241.png,0,20,20.0,20.0,1.2188140062705,0.0,2025-06-30T22:42:18.648214
00242.png,0,20,20.0,20.0,1.1983703172154063,-9.8125,2025-06-30T22:42:24.597166
00243.png,0,20,20.0,20.0,1.230419145370283,-7.833333333333314,2025-06-30T22:42:37.801375
00244.png,0,20,20.0,20.0,1.2689791693475023,-0.7916666666666856,2025-06-30T22:42:40.388831
00245.png,0,20,20.0,20.0,1.2198468893454606,122.0,2025-06-30T22:42:47.938425
00246.png,0,20,20.0,20.0,1.2320286612125122,42.125,2025-06-30T22:42:49.151860
00247.png,0,20,20.0,20.0,1.2942247501830544,20.0,2025-06-30T22:42:36.586971
00248.png,0,20,20.0,20.0,1.2203713610214244,0.0,2025-06-30T22:42:26.316463
00249.png,0,20,20.0,20.0,1.1987665108680805,0.0,2025-06-30T22:42:34.372181
00250.png,1,20,35.0,5.0,1.3969448424852529,128.875,2025-06-30T22:42:42.471377
00251.png,0,20,20.0,20.0,1.2498633078375865,7.383333333333326,2025-06-30T22:42:21.313812
00252.png,0,20,20.0,20.0,1.2173009969098496,-43.22500000000002,2025-06-30T22:42:30.332918
00253.png,0,20,20.0,20.0,1.2344056399084422,-8.350000000000023,2025-06-30T22:42:21.622852
00254.png,0,20,20.0,20.0,1.2991814591314612,24.850000000000023,2025-06-30T22:42:36.427646
00255.png,0,20,20.0,20.0,1.3965147818738095,132.0,2025-06-30T22:42:42.910021
00256.png,0,20,20.0,20.0,1.251609440430606,0.0,2025-06-30T22:42:27.410635
00257.png,0,20,20.0,20.0,1.2224627521619484,-38.41666666666663,2025-06-30T22:42:28.625392
00258.png,1,20,35.0,5.0,1.3838422429265342,141.33333333333337,2025-06-30T22:42:42.176718
00259.png,-1,20,5.0,35.0,1.199236687472779,-4.8125,2025-06-30T22:42:23.501701
00260.png,0,20,20.0,20.0,1.2178741876702035,-28.95138888888892,2025-06-30T22:42:13.766336
00261.png,0,20,20.0,20.0,1.2216370902897895,-38.395833333333314,2025-06-30T22:42:30.491711
00262.png,0,20,20.0,20.0,1.194140200409035,-33.625,2025-06-30T22:42:29.545232
00263.png,0,0,0.0,0.0,0.9331078782413552,14.191666666666665,2025-06-30T22:42:50.994493
00264.png,0,0,0.0,0.0,-1.202400998129775e-05,-9.583333333333314,2025-06-30T22:42:08.525119
00265.png,0,20,20.0,20.0,1.2190603387264267,0.0,2025-06-30T22:42:18.807719
00266.png,0,20,20.0,20.0,1.2207359652298029,-42.366666666666674,2025-06-30T22:42:31.265501
00267.png,0,20,20.0,20.0,1.2330025836825624,73.5,2025-06-30T22:42:35.241130
00268.png,0,20,20.0,20.0,1.2505542934245266,144.66666666666663,2025-06-30T22:42:48.232241
00269.png,0,20,20.0,20.0,1.2681298662891995,84.16666666666669,2025-06-30T22:42:20.835342
00270.png,0,20,20.0,20.0,1.2542958997737723,-7.375,2025-06-30T22:42:38.854045
00271.png,0,20,20.0,20.0,1.319671458605441,0.75,2025-06-30T22:42:44.896893
00272.png,0,20,20.0,20.0,1.2099251673643057,56.0,2025-06-30T22:42:34.800249
00273.png,0,20,20.0,20.0,1.2196348449579142,-13.824999999999989,2025-06-30T22:42:14.286204
00274.png,0,20,20.0,20.0,1.0263702394671097,0.0,2025-06-30T22:42:09.963556
00275.png,0,20,20.0,20.0,1.218405507438461,-22.507142857142867,2025-06-30T22:42:15.019294
00276.png,0,20,20.0,20.0,1.2163326135183636,-21.7542735042735,2025-06-30T22:42:13.591348
00277.png,0,20,20.0,20.0,1.218491542514915,-6.579166666666652,2025-06-30T22:42:16.460297
00278.png,0,20,20.0,20.0,1.2191973530883566,0.0,2025-06-30T22:42:26.943960
00279.png,0,20,20.0,20.0,1.2174479150991258,-46.64999999999998,2025-06-30T22:42:31.411618
00280.png,0,20,20.0,20.0,1.2688680736131153,1.1458333333333144,2025-06-30T22:42:40.082303
00281.png,0,20,20.0,20.0,1.2175304026177518,-0.9206349206349388,2025-06-30T22:42:18.020351
00282.png,0,20,20.0,20.0,1.2185588013669972,-14.708333333333314,2025-06-30T22:42:25.996608
00283.png,0,20,20.0,20.0,1.166122465994201,0.0,2025-06-30T22:42:33.934049
00284.png,0,20,20.0,20.0,1.4075707274526907,154.20000000000005,2025-06-30T22:42:42.615725
00285.png,0,20,20.0,20.0,1.218856243622588,-23.47916666666669,2025-06-30T22:42:23.048721
