img_path,steering,throttle,lwheel,rwheel,speed_signed,timestamp
00152.png,1,20.0,33.2053416891611,6.794658310838894,1.4884298274866106,2025-07-24T22:04:46.832684
00153.png,0,20.0,29.24373918241277,10.756260817587226,1.5017577590040028,2025-07-24T22:04:47.076317
00154.png,0,20.0,26.47061742768894,13.529382572311057,1.4926760270413595,2025-07-24T22:04:47.329907
00155.png,0,20.0,24.529432199382256,15.47056780061774,1.4494665310411967,2025-07-24T22:04:47.569837
00156.png,0,20.0,23.17060253956758,16.829397460432418,1.4003142865200584,2025-07-24T22:04:47.821123
00157.png,0,20.0,22.219421777697303,17.780578222302694,1.3052516361324495,2025-07-24T22:04:48.064771
00158.png,0,20.0,21.553595244388113,18.446404755611887,1.2938191943776183,2025-07-24T22:04:48.303045
00159.png,1,20.0,25.587516671071675,14.412483328928321,1.2866087098291124,2025-07-24T22:04:48.541170
00160.png,1,20.0,28.41126166975017,11.588738330249823,1.3172535848218192,2025-07-24T22:04:48.785856
00161.png,1,20.0,30.38788316882512,9.612116831174875,1.3556587336840926,2025-07-24T22:04:49.025122
00162.png,1,20.0,31.771518218177583,8.228481781822413,1.381744483423121,2025-07-24T22:04:49.269750
00163.png,1,20.0,32.740062752724306,7.259937247275689,1.418521399848,2025-07-24T22:04:49.518289
00164.png,1,20.0,33.41804392690702,6.581956073092981,1.4134742262429216,2025-07-24T22:04:49.771524
00165.png,1,20.0,33.89263074883491,6.107369251165086,1.4449188427943003,2025-07-24T22:04:50.009761
00166.png,1,20.0,34.22484152418444,5.7751584758155605,1.4682778325434682,2025-07-24T22:04:50.249056
00167.png,1,20.0,34.45738906692911,5.542610933070892,1.5013372253184387,2025-07-24T22:04:50.489653
00168.png,0,20.0,30.120172346850374,9.879827653149624,1.502133192986281,2025-07-24T22:04:50.747206
00169.png,1,20.0,31.58412064279526,8.415879357204737,1.504227653765853,2025-07-24T22:04:50.994742
00170.png,1,20.0,32.608884449956676,7.391115550043316,1.5292176345057367,2025-07-24T22:04:51.266888
00171.png,1,20.0,33.326219114969675,6.673780885030321,1.5431339922611205,2025-07-24T22:04:51.530315
00172.png,1,20.0,33.828353380478774,6.1716466195212245,1.5604474814170777,2025-07-24T22:04:51.798678
00173.png,0,20.0,29.67984736633514,10.320152633664858,1.5711591812731134,2025-07-24T22:04:52.064020
00174.png,0,20.0,26.775893156434595,13.2241068435654,1.5417344367214112,2025-07-24T22:04:52.333447
00175.png,0,20.0,24.743125209504214,15.256874790495779,1.4437032918572688,2025-07-24T22:04:52.585100
00176.png,0,20.0,23.320187646652947,16.679812353347046,1.389781207855574,2025-07-24T22:04:52.826950
00177.png,0,20.0,22.324131352657062,17.67586864734293,1.3360228411763808,2025-07-24T22:04:53.081205
00178.png,0,20.0,21.626891946859942,18.37310805314005,1.2887958913409776,2025-07-24T22:04:53.337357
00179.png,0,20.0,21.13882436280196,18.861175637198034,1.2615157523159142,2025-07-24T22:04:53.568478
00180.png,1,20.0,25.29717705396137,14.702822946038623,1.2913166454662242,2025-07-24T22:04:53.812365
00181.png,1,20.0,28.208023937772957,11.791976062227036,1.3305939063950116,2025-07-24T22:04:54.052076
00182.png,1,20.0,30.24561675644107,9.754383243558925,1.3704262362768085,2025-07-24T22:04:54.311766
00183.png,1,20.0,31.67193172950875,8.328068270491247,1.414497975127752,2025-07-24T22:04:54.546071
00184.png,0,20.0,28.170352210656123,11.829647789343873,1.425474434214965,2025-07-24T22:04:54.789815
00185.png,0,20.0,25.719246547459285,14.280753452540711,1.4067289731499164,2025-07-24T22:04:55.012942
00186.png,-1,20.0,19.503472583221498,20.4965274167785,1.2677094621520615,2025-07-24T22:04:55.244963
00187.png,-1,20.0,15.152430808255048,24.847569191744945,1.25077820059307,2025-07-24T22:04:55.477135
00188.png,-1,20.0,12.106701565778533,27.89329843422146,1.2204335755129088,2025-07-24T22:04:55.708267
00189.png,-1,20.0,9.974691096044973,30.025308903955022,1.218714249134472,2025-07-24T22:04:55.937657
00190.png,0,20.0,12.98228376723148,27.017716232768514,1.1953597384306476,2025-07-24T22:04:56.160568
00191.png,0,20.0,15.087598637062037,24.91240136293796,1.1874172058090349,2025-07-24T22:04:56.401569
00192.png,0,20.0,16.561319045943424,23.438680954056572,1.1633635391845323,2025-07-24T22:04:56.663651
00193.png,0,20.0,17.592923332160396,22.4070766678396,1.1709797931457262,2025-07-24T22:04:56.907949
00194.png,1,20.0,22.815046332512274,17.18495366748772,1.1778593487201785,2025-07-24T22:04:57.161408
00195.png,0,20.0,21.97053243275859,18.029467567241404,1.2010877933135122,2025-07-24T22:04:57.413837
00196.png,0,20.0,21.37937270293101,18.62062729706898,1.230789117026389,2025-07-24T22:04:57.676871
00197.png,-1,20.0,16.465560892051705,23.534439107948288,1.1951042752424825,2025-07-24T22:04:57.930892
00198.png,-1,20.0,13.025892624436192,26.9741073755638,1.162043804715678,2025-07-24T22:04:58.189639
00199.png,-1,20.0,10.618124837105334,29.38187516289466,1.1740512787461606,2025-07-24T22:04:58.460367
00200.png,-1,20.0,8.932687385973733,31.06731261402626,1.1719645342908924,2025-07-24T22:04:58.736473
00201.png,0,20.0,12.252881170181613,27.74711882981838,1.1648339553783806,2025-07-24T22:04:59.015958
00202.png,0,20.0,14.57701681912713,25.422983180872865,1.164527419226989,2025-07-24T22:04:59.311641
00203.png,0,20.0,16.203911773388988,23.796088226611005,1.1726960382957814,2025-07-24T22:04:59.593385
00204.png,0,20.0,17.34273824137229,22.6572617586277,1.1602176424438932,2025-07-24T22:04:59.865631
00205.png,0,20.0,18.139916768960603,21.86008323103939,1.161644727888395,2025-07-24T22:05:00.150095
00206.png,0,20.0,18.69794173827242,21.302058261727574,1.16855621612966,2025-07-24T22:05:00.427734
00207.png,0,20.0,19.088559216790692,20.9114407832093,1.1796081332822808,2025-07-24T22:05:00.697957
00208.png,0,20.0,19.361991451753482,20.63800854824651,1.2038474082914594,2025-07-24T22:05:00.972473
00209.png,0,20.0,19.553394016227436,20.446605983772557,1.20042965015598,2025-07-24T22:05:01.245521
00210.png,0,20.0,19.687375811359203,20.31262418864079,1.2074446092462316,2025-07-24T22:05:01.506408
00211.png,0,20.0,19.78116306795144,20.218836932048553,1.2200428303224682,2025-07-24T22:05:01.777766
00212.png,-1,20.0,15.346814147566008,24.653185852433985,1.2209654600236006,2025-07-24T22:05:02.040153
00213.png,-1,20.0,12.242769903296205,27.75723009670379,1.2261504735488715,2025-07-24T22:05:02.310229
00214.png,-1,20.0,10.069938932307343,29.93006106769265,1.2480836224081566,2025-07-24T22:05:02.560961
00215.png,-1,20.0,8.54895725261514,31.451042747384854,1.2831500828735622,2025-07-24T22:05:02.812998
00216.png,-1,20.0,7.484270076830597,32.515729923169395,1.2751905688042084,2025-07-24T22:05:03.069213
00217.png,-1,20.0,6.738989053781418,33.261010946218576,1.2945844856143645,2025-07-24T22:05:03.324148
00218.png,-1,20.0,6.217292337646992,33.782707662353005,1.3057368632371766,2025-07-24T22:05:03.597225
00219.png,-1,20.0,5.852104636352894,34.1478953636471,1.3345022899839407,2025-07-24T22:05:03.874253
00220.png,-1,20.0,5.596473245447025,34.40352675455297,1.3444828956372898,2025-07-24T22:05:04.134544
00221.png,-1,20.0,5.417531271812917,34.58246872818708,1.3598426296018962,2025-07-24T22:05:04.378324
00222.png,-1,20.0,5.292271890269042,34.70772810973095,1.3436572465191041,2025-07-24T22:05:04.623634
00223.png,-1,20.0,5.204590323188329,34.795409676811666,1.3516623943893311,2025-07-24T22:05:04.871042
00224.png,-1,20.0,5.14321322623183,34.856786773768164,1.3430653205964302,2025-07-24T22:05:05.111990
00225.png,-1,20.0,5.100249258362281,34.89975074163772,1.3296345703835701,2025-07-24T22:05:05.337950
00226.png,-1,20.0,5.070174480853597,34.929825519146405,1.3277150283120993,2025-07-24T22:05:05.578997
00227.png,-1,20.0,5.049122136597518,34.95087786340248,1.3346794632647911,2025-07-24T22:05:05.808968
00228.png,-1,20.0,5.034385495618262,34.96561450438173,1.3408191151994133,2025-07-24T22:05:06.043299
00229.png,-1,20.0,5.024069846932783,34.97593015306721,1.3307703084775568,2025-07-24T22:05:06.288008
00230.png,-1,20.0,5.016848892852948,34.983151107147044,1.298754713021866,2025-07-24T22:05:06.521527
00231.png,-1,20.0,5.011794224997064,34.988205775002925,1.304561235623233,2025-07-24T22:05:06.762423
00232.png,-1,20.0,5.008255957497944,34.99174404250205,1.3055431976938443,2025-07-24T22:05:06.993924
00233.png,-1,20.0,5.005779170248561,34.994220829751434,1.2930938594512091,2025-07-24T22:05:07.230980
00234.png,0,20.0,9.504045419173991,30.495954580826,1.2595059128062895,2025-07-24T22:05:07.464863
00235.png,1,20.0,17.152831793421793,22.8471682065782,1.2176753816659562,2025-07-24T22:05:07.696733
00236.png,1,20.0,22.506982255395254,17.49301774460474,1.1758786846346678,2025-07-24T22:05:07.922872
00237.png,1,20.0,26.254887578776675,13.745112421223316,1.1963321464441412,2025-07-24T22:05:08.152410
00238.png,1,20.0,28.87842130514367,11.121578694856321,1.2281598467239514,2025-07-24T22:05:08.378120
00239.png,1,20.0,30.71489491360057,9.285105086399424,1.2788820739356175,2025-07-24T22:05:08.607467
00240.png,1,20.0,32.000426439520396,7.999573560479597,1.3203213725290492,2025-07-24T22:05:08.830888
00241.png,-1,20.0,23.900298507664274,16.09970149233572,1.3266064674921323,2025-07-24T22:05:09.059017
00242.png,0,20.0,22.73020895536499,17.269791044635003,1.3068291095161622,2025-07-24T22:05:09.288041
00243.png,-1,20.0,17.41114626875549,22.5888537312445,1.251128112892675,2025-07-24T22:05:09.511041
00244.png,-1,20.0,13.687802388128842,26.31219761187115,1.2704635956974621,2025-07-24T22:05:09.736836
00245.png,-1,20.0,11.081461671690189,28.918538328309804,1.2618221616037792,2025-07-24T22:05:09.965991
00246.png,-1,20.0,9.257023170183132,30.74297682981686,1.2538468078977225,2025-07-24T22:05:10.178724
00247.png,-1,20.0,7.979916219128192,32.0200837808718,1.2567155177097442,2025-07-24T22:05:10.404595
00248.png,-1,20.0,7.085941353389734,32.91405864661026,1.2626577995942383,2025-07-24T22:05:10.632967
00249.png,-1,20.0,6.460158947372814,33.53984105262718,1.2699640469774267,2025-07-24T22:05:10.844075
00250.png,0,20.0,10.52211126316097,29.477888736839027,1.2477641846146825,2025-07-24T22:05:11.071855
00251.png,0,20.0,13.365477884212677,26.634522115787316,1.2075304141310534,2025-07-24T22:05:11.291398
00252.png,0,20.0,15.355834518948873,24.64416548105112,1.1723640707318947,2025-07-24T22:05:11.499994
00253.png,0,20.0,16.74908416326421,23.250915836735786,1.1404344038684715,2025-07-24T22:05:11.725089
00254.png,0,20.0,17.72435891428495,22.275641085715048,1.1348333958918693,2025-07-24T22:05:11.939765
00255.png,0,20.0,18.40705123999946,21.59294876000053,1.1399486203258722,2025-07-24T22:05:12.151410
00256.png,0,20.0,18.884935867999623,21.11506413200037,1.159299873285423,2025-07-24T22:05:12.372508
00257.png,0,20.0,19.219455107599735,20.780544892400258,1.1699497224568836,2025-07-24T22:05:12.592626
00258.png,0,20.0,19.453618575319815,20.546381424680177,1.1945704861054753,2025-07-24T22:05:12.805593
00259.png,0,20.0,19.61753300272387,20.382466997276126,1.2151101104483455,2025-07-24T22:05:13.009274
00260.png,0,20.0,19.732273101906706,20.267726898093287,1.205788093575595,2025-07-24T22:05:13.224779
00261.png,0,20.0,19.812591171334695,20.187408828665298,1.2138755999891002,2025-07-24T22:05:13.446893
00262.png,0,20.0,19.868813819934285,20.131186180065708,1.2157911589241597,2025-07-24T22:05:13.664403
00263.png,0,20.0,19.908169673954,20.091830326045994,1.216552067933944,2025-07-24T22:05:13.881903
00264.png,0,20.0,19.9357187717678,20.064281228232197,1.2176316808744945,2025-07-24T22:05:14.123671
00265.png,-1,20.0,15.455003140237459,24.544996859762534,1.1925300136573174,2025-07-24T22:05:14.361886
00266.png,-1,20.0,12.31850219816622,27.68149780183377,1.200180568703706,2025-07-24T22:05:14.589399
00267.png,0,20.0,14.622951538716354,25.37704846128364,1.2065800992888978,2025-07-24T22:05:14.817343
